occupationUri,occupationLabel,relationType,skillType,skillUri,skillLabel
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/4b406514-b3ed-4906-a347-7ebe6be52450,sell tourist packages
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282,develop inclusive communication material
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/68698869-c13c-4563-adc7-118b7644f45d,identify customer's needs
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/75dfe1ee-5935-42ce-b820-697f827825c3,maintain customer service
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/761e1acc-d38b-4524-9890-6a119fb7e98c,support local tourism
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/7feca0cc-f0b3-470d-ba03-48c0f7cff286,educate on sustainable tourism
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/899e57b3-b1a6-44c6-95d8-faa058294366,support community-based tourism
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/89ba58e8-a67e-4d2b-ad42-6acab25c241b,measure customer feedback
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/9889b795-d755-41b2-8afd-2e3c87a65a38,use customer relationship management software
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/a8244907-37a4-4a6d-afa4-85051926672f,ensure the privacy of guests
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/acd11c45-8590-4465-91e3-5ef017c9554a,provide customised products
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/b99aa3b8-0066-46b2-a027-30afae444ad8,implement sales strategies
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/bb4f3174-8d64-478b-8d9b-5f37cbf557b7,manage visitor flows in natural protected areas
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/bdcac0c8-b77a-4640-9eaf-c0cf3efd1e23,process payments
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/c09bf6d4-f8a7-40f3-aead-ef01643f2352,achieve sales targets
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/c753a3b5-d5cc-406d-adfe-3372bb267f4b,maintain customer records
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/ce04b5bc-ffb6-47b2-b386-ba40911e8542,apply foreign languages in tourism
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/d0f2f8a7-d935-4a6d-8e54-dcc3e5e2cbeb,present reports
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/f7e7ccb6-fadc-4c35-935d-e1040be40dfe,handle financial transactions
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,essential,skill/competence,http://data.europa.eu/esco/skill/fa3e5cec-703e-4d46-b3bb-e8a89540ab54,manage digital archives
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,knowledge,http://data.europa.eu/esco/skill/5303169c-75d6-4751-9136-a4b88343388c,social media management
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,knowledge,http://data.europa.eu/esco/skill/5da42cfd-1da8-4e4f-b68e-4f821d005fc5,virtual reality
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,knowledge,http://data.europa.eu/esco/skill/abdc7ac8-151f-40c6-bc1a-1e9b4b073290,augmented reality
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,knowledge,http://data.europa.eu/esco/skill/cf310cff-0d28-4dbc-9dbb-cc500a3196c2,office software
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/116083f9-8d05-4b2e-a15f-287b18de5f67,use global distribution system
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/1973c966-f236-40c9-b2d4-5d71a89019be,use spreadsheets software
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/2111dff8-f830-46ad-80ce-7885893b3134,coordinate events
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/234aeb8d-56c3-4531-9193-1c5e6a8d16cb,use presentation software
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/29fb0fb5-dfc4-4098-ac9b-3a712000f48f,manage database
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/36931cb7-ca3f-4be1-8428-f38eefc8e1ed,execute email marketing
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/3edfa33c-c644-4a9a-acd1-e82039daa663,promote the use of sustainable transport
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/5284ecee-93dd-4145-a3c0-584af836c69e,use e-tourism platforms
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/62f2caf5-9f94-43a6-ac1c-5962de81643f,promote virtual reality travelling experiences
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/6391d9ad-165e-4c42-80af-1b478db422e6,improve customer traveling experiences with augmented reality
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/7ff2c668-0e86-418a-a962-4958262ee337,use communication techniques
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/86ffa56b-12f5-4dcd-8afd-9251fbb6b496,manage time in tourism
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/8c8da904-cdb3-47d9-bfbf-15ade747d9ec,work in a hospitality team
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/a1388163-462a-4b76-8649-67470ea858a1,search databases
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/deb31109-4bc6-4aa8-8ca1-d2c422403e03,follow ethical code of conduct in tourism
http://data.europa.eu/esco/occupation/79f8f68c-5509-4119-9373-8bef1c364d31,travel agent,optional,skill/competence,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535,use microsoft office
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,knowledge,http://data.europa.eu/esco/skill/2973b3bc-5893-4b3d-8953-22ef677a162f,cutting technologies
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,knowledge,http://data.europa.eu/esco/skill/46f2796e-e1b8-4210-95e2-d9a89af956e7,torch temperature for metal processes
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,knowledge,http://data.europa.eu/esco/skill/530cb489-d900-46ab-9350-4d50ccd49eea,welding techniques
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,knowledge,http://data.europa.eu/esco/skill/7c127140-3a91-4fe2-b33e-12567d78ef0f,fuel gas
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,knowledge,http://data.europa.eu/esco/skill/7f107a85-d6ac-410f-a995-d635c5aa418b,types of metal
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,knowledge,http://data.europa.eu/esco/skill/8d4271ca-c9fd-40b3-875f-15f78332a49e,quality standards
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,knowledge,http://data.europa.eu/esco/skill/bc28e22e-f1e1-4f60-a9a4-df26c38338dc,metal thermal conductivity
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,knowledge,http://data.europa.eu/esco/skill/e2ba5755-d934-486e-b6cb-a938c2857b79,flammable fluids
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,skill/competence,http://data.europa.eu/esco/skill/050dc15e-a41f-4958-bb2c-3fa46c2182be,weld in hyperbaric conditions
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,skill/competence,http://data.europa.eu/esco/skill/14b4a40e-da80-452a-86d6-88a959052219,operate oxy-fuel welding torch
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,skill/competence,http://data.europa.eu/esco/skill/2035c565-f0df-4efa-99fc-09a42f18c158,handle fuels
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,skill/competence,http://data.europa.eu/esco/skill/27d26fd6-5795-4f0a-884e-112df7c68314,apply arc welding techniques
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,skill/competence,http://data.europa.eu/esco/skill/285cac9e-dad3-4b7b-848f-9bd2860ae345,monitor gauge
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,skill/competence,http://data.europa.eu/esco/skill/29d762da-1711-4a3c-b424-f0a404f4bf2d,join metals
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,skill/competence,http://data.europa.eu/esco/skill/2fcd95a4-1f9a-41cf-95a9-4701bde476b4,operate welding equipment
http://data.europa.eu/esco/occupation/7aedaa07-3884-4c5b-88f9-80997b2aa54b,welder,essential,skill/competence,http://data.europa.eu/esco/skill/334e3e49-fb02-4051-809a-f06adfdc1c40,troubleshoot
